Year,State,Energy Source,Megawatthours
2011,NE,Other Biomass,65419.5
2011,NE,Petroleum,37206.83
2011,NE,Wind,1050885.0
2011,NH,Coal,2208203.36
2011,NH,Hydroelectric Conventional,1604811.0
2011,NH,Natural Gas,6657569.44
2011,NH,Nuclear,8362807.0
2011,NH,Other,63821.76
2011,NH,Other Biomass,108059.18
2011,NH,Petroleum,77505.57
2011,NH,Wind,66092.0
2011,NH,Wood and Wood Derived Fuels,917071.7
2011,NJ,Coal,4155097.01
2011,NJ,Hydroelectric Conventional,24407.0
2011,NJ,Natural Gas,25201074.95
2011,NJ,Nuclear,33606447.0
2011,NJ,Other,643573.1
2011,NJ,Other Biomass,876111.18
2011,NJ,Other Gases,139175.18
2011,NJ,Petroleum,165587.96
2011,NJ,Pumped Storage,-196778.0
2011,NJ,Solar Thermal and Photovoltaic,68877.61
2011,NJ,Wind,10523.0
2011,NM,Coal,27140863.43
2011,NM,Hydroelectric Conventional,194766.0
2011,NM,Natural Gas,8565983.74
2011,NM,Other Biomass,9426.42
2011,NM,Petroleum,37800.71
2011,NM,Solar Thermal and Photovoltaic,127802.0
2011,NM,Wind,2104497.0
2011,NV,Coal,5407304.31
2011,NV,Geothermal,2146119.0
2011,NV,Hydroelectric Conventional,2190583.0
2011,NV,Natural Gas,21841396.54
2011,NV,Other,37817.0
2011,NV,Other Gases,7260.87
2011,NV,Petroleum,14212.67
2011,NV,Solar Thermal and Photovoltaic,291224.51
2011,NV,Wood and Wood Derived Fuels,0.0
2011,NY,Coal,9426160.19
2011,NY,Hydroelectric Conventional,27996987.62
2011,NY,Natural Gas,50804754.85
2011,NY,Nuclear,42695009.0
2011,NY,Other,905187.09
2011,NY,Other Biomass,1619149.01
2011,NY,Petroleum,1189480.68
2011,NY,Pumped Storage,-433021.0
2011,NY,Solar Thermal and Photovoltaic,6443.0
2011,NY,Wind,2828069.0
2011,NY,Wood and Wood Derived Fuels,442127.51
2011,OH,Coal,105336957.11
2011,OH,Hydroelectric Conventional,383655.0
2011,OH,Natural Gas,12337577.11
2011,OH,Nuclear,14889746.0
2011,OH,Other,10002.72
2011,OH,Other Biomass,331755.57
2011,OH,Other Gases,303742.61
2011,OH,Petroleum,1388432.42
2011,OH,Solar Thermal and Photovoltaic,15495.0
2011,OH,Wind,198443.0
2011,OH,Wood and Wood Derived Fuels,389997.93
2011,OK,Coal,34478947.0
2011,OK,Hydroelectric Conventional,1506941.0
2011,OK,Natural Gas,32836700.16
2011,OK,Other,1540.56
2011,OK,Other Biomass,87242.01
2011,OK,Petroleum,15548.38
2011,OK,Pumped Storage,-153195.0
2011,OK,Wind,5605265.0
2011,OK,Wood and Wood Derived Fuels,226724.51
2011,OR,Coal,3333516.2
2011,OR,Hydroelectric Conventional,42314821.0
2011,OR,Natural Gas,8497729.54
2011,OR,Other,51325.63
2011,OR,Other Biomass,222255.0
2011,OR,Petroleum,7953.95
2011,OR,Solar Thermal and Photovoltaic,90.0
2011,OR,Wind,4775374.0
2011,OR,Wood and Wood Derived Fuels,492098.8
2011,PA,Coal,100603081.51
2011,PA,Hydroelectric Conventional,3217216.0
2011,PA,Natural Gas,41792164.95
2011,PA,Nuclear,76146617.0
2011,PA,Other,892525.32
2011,PA,Other Biomass,1653445.84
2011,PA,Other Gases,616163.26
2011,PA,Petroleum,441724.27
2011,PA,Pumped Storage,-493760.0
2011,PA,Solar Thermal and Photovoltaic,23144.03
2011,PA,Wind,1794465.0
2011,PA,Wood and Wood Derived Fuels,627935.16
2011,RI,Hydroelectric Conventional,7411.0
2011,RI,Natural Gas,8570904.23
2011,RI,Other Biomass,127405.0
2011,RI,Petroleum,13640.32
2011,RI,Wind,2912.0
2011,SC,Coal,34168548.97
2011,SC,Hydroelectric Conventional,1554181.0
2011,SC,Natural Gas,12936342.59
2011,SC,Nuclear,52902576.0
2011,SC,Other,60335.28
2011,SC,Other Biomass,141094.0
2011,SC,Petroleum,111558.17
2011,SC,Pumped Storage,-890143.0
2011,SC,Wood and Wood Derived Fuels,1988074.16
2011,SD,Coal,2585565.06
2011,SD,Hydroelectric Conventional,6608164.0
2011,SD,Natural Gas,129313.23
2011,SD,Other,0.0
2011,SD,Other Biomass,0.0
2011,SD,Petroleum,7543.21
2011,SD,Wind,2668300.0
2011,TN,Coal,40777224.26
2011,TN,Hydroelectric Conventional,9575639.0
2011,TN,Natural Gas,3259358.81
2011,TN,Nuclear,26919177.0
2011,TN,Other,1102.29
2011,TN,Other Biomass,36179.87
2011,TN,Other Gases,16689.29
2011,TN,Petroleum,195261.97
2011,TN,Pumped Storage,-660367.0
2011,TN,Wind,53143.0
2011,TN,Wood and Wood Derived Fuels,930453.74
2011,TX,Coal,157896535.18
2011,TX,Hydroelectric Conventional,563053.72
2011,TX,Natural Gas,200500148.92
2011,TX,Nuclear,39648457.0
2011,TX,Other,318950.28
2011,TX,Other Biomass,678126.72
2011,TX,Other Gases,3389839.82
2011,TX,Petroleum,976805.2
2011,TX,Solar Thermal and Photovoltaic,28639.0
2011,TX,Wind,30548087.23
2011,TX,Wood and Wood Derived Fuels,928280.5
2011,UT,Coal,33137663.26
2011,UT,Geothermal,330188.0
2011,UT,Hydroelectric Conventional,1230165.0
2011,UT,Natural Gas,5256046.35
2011,UT,Other,164703.17
2011,UT,Other Biomass,58006.84
2011,UT,Other Gases,32638.24
2011,UT,Petroleum,53949.16
2011,UT,Wind,572790.0
2011,VA,Coal,19881113.44
2011,VA,Hydroelectric Conventional,1210389.0
2011,VA,Natural Gas,18332373.16
2011,VA,Nuclear,25547997.0
2011,VA,Other,470238.56
2011,VA,Other Biomass,789637.83
2011,VA,Petroleum,502646.34
2011,VA,Pumped Storage,-1469539.0
2011,VA,Wood and Wood Derived Fuels,1406002.75
2011,VT,Hydroelectric Conventional,1424733.0
2011,VT,Natural Gas,3277.37
2011,VT,Nuclear,4907355.0
2011,VT,Other Biomass,25448.0
2011,VT,Petroleum,8157.83
2011,VT,Solar Thermal and Photovoltaic,1815.0
2011,VT,Wind,33185.0
2011,VT,Wood and Wood Derived Fuels,372247.61
2011,WA,Coal,5228585.05
2011,WA,Hydroelectric Conventional,91817701.71
2011,WA,Natural Gas,4849507.34
2011,WA,Nuclear,4806278.0
2011,WA,Other,159914.87
2011,WA,Other Biomass,168871.75
2011,WA,Other Gases,297208.36
2011,WA,Petroleum,37147.27
2011,WA,Pumped Storage,51916.0
2011,WA,Solar Thermal and Photovoltaic,840.0
2011,WA,Wind,6262380.0
2011,WA,Wood and Wood Derived Fuels,1582250.48
2011,WI,Coal,39937737.32
2011,WI,Hydroelectric Conventional,2146909.89
2011,WI,Natural Gas,6243336.42
2011,WI,Nuclear,11559781.0
2011,WI,Other,54209.47
2011,WI,Other Biomass,545412.83
2011,WI,Petroleum,582358.77
2011,WI,Wind,1187730.0
2011,WI,Wood and Wood Derived Fuels,1031868.09
2011,WV,Coal,75964107.35
2011,WV,Hydroelectric Conventional,1453109.0
2011,WV,Natural Gas,251464.5
2011,WV,Other,44.74
2011,WV,Other Biomass,9191.0
2011,WV,Other Gases,30477.96
2011,WV,Petroleum,188481.25
2011,WV,Wind,1102512.31
2011,WV,Wood and Wood Derived Fuels,235.43
2011,WY,Coal,40961448.69
2011,WY,Hydroelectric Conventional,1223730.0
2011,WY,Natural Gas,458930.14
2011,WY,Other,62106.61
2011,WY,Other Gases,264936.95
2011,WY,Petroleum,55450.44
2011,WY,Wind,4611868.0
2012,AK,Coal,684959.0
2012,AK,Hydroelectric Conventional,1575045.0
2012,AK,Natural Gas,3606037.0
2012,AK,Other Gases,2658.0
2012,AK,Other,0.0
2012,AK,Petroleum,1037762.0
2012,AK,Other Biomass,2565.0
2012,AK,Wind,37392.0
2012,AL,Coal,45606920.0
2012,AL,Hydroelectric Conventional,7435223.0
2012,AL,Natural Gas,55705000.0
2012,AL,Nuclear,40841212.0
2012,AL,Other Gases,177652.0
2012,AL,Other,226543.0
2012,AL,Petroleum,109583.0
2012,AL,Other Biomass,7789.0
2012,AL,Wood and Wood Derived Fuels,2768765.0
2012,AR,Coal,28430930.0
2012,AR,Pumped Storage,42410.0
2012,AR,Hydroelectric Conventional,2198472.0
2012,AR,Natural Gas,17117413.0
2012,AR,Nuclear,15493131.0
2012,AR,Other,30392.0
2012,AR,Petroleum,32560.0
2012,AR,Other Biomass,70479.0
2012,AR,Wood and Wood Derived Fuels,1589891.0
2012,AZ,Coal,40115665.0
2012,AZ,Pumped Storage,79445.0
2012,AZ,Hydroelectric Conventional,6716934.0
2012,AZ,Natural Gas,30295010.0
2012,AZ,Nuclear,31933916.0
2012,AZ,Other,24459.0
2012,AZ,Petroleum,41912.0
2012,AZ,Solar Thermal and Photovoltaic,955443.0
2012,AZ,Other Biomass,53872.0
2012,AZ,Wind,531640.0
2012,AZ,Wood and Wood Derived Fuels,156697.0
2012,CA,Coal,1375083.0
2012,CA,Geothermal,12518999.0
2012,CA,Pumped Storage,574859.0
2012,CA,Hydroelectric Conventional,26837370.0
2012,CA,Natural Gas,119668329.0
2012,CA,Nuclear,18507408.0
2012,CA,Other Gases,1484164.0
2012,CA,Other,814686.0
2012,CA,Petroleum,289823.0
2012,CA,Solar Thermal and Photovoltaic,1382300.0
2012,CA,Other Biomass,2513721.0
2012,CA,Wind,9754230.0
2012,CA,Wood and Wood Derived Fuels,3797596.0
2012,CO,Coal,34521020.0
2012,CO,Pumped Storage,-244468.0
2012,CO,Hydroelectric Conventional,1497209.0
2012,CO,Natural Gas,10524445.0
2012,CO,Other,55368.0
2012,CO,Petroleum,11045.0
2012,CO,Solar Thermal and Photovoltaic,165449.0
2012,CO,Other Biomass,57722.0
2012,CO,Wind,5968643.0
2012,CO,Wood and Wood Derived Fuels,267.0
2012,CT,Coal,652886.0
2012,CT,Pumped Storage,2716.0
2012,CT,Hydroelectric Conventional,312141.0
2012,CT,Natural Gas,16537169.0
2012,CT,Nuclear,17077887.0
2012,CT,Other,756487.0
2012,CT,Petroleum,111733.0
2012,CT,Other Biomass,665789.0
2012,CT,Wood and Wood Derived Fuels,736.0
2012,DC,Natural Gas,62388.0
2012,DC,Petroleum,9399.0
2012,DE,Coal,1422703.0
2012,DE,Natural Gas,6814727.0
2012,DE,Other Gases,243589.0
2012,DE,Petroleum,21624.0
2012,DE,Solar Thermal and Photovoltaic,22559.0
2012,DE,Other Biomass,104854.0
2012,DE,Wind,3638.0
2012,FL,Coal,44286391.0
2012,FL,Hydroelectric Conventional,150511.0
2012,FL,Natural Gas,149699641.0
2012,FL,Nuclear,17869935.0
2012,FL,Other Gases,6054.0
2012,FL,Other,3193780.0
2012,FL,Petroleum,1366026.0
2012,FL,Solar Thermal and Photovoltaic,193616.0
2012,FL,Other Biomass,2272621.0
2012,FL,Wood and Wood Derived Fuels,2057561.0
2012,GA,Coal,40715049.0
2012,GA,Pumped Storage,-837884.0
2012,GA,Hydroelectric Conventional,2236300.0
2012,GA,Natural Gas,42538601.0
2012,GA,Nuclear,33941634.0
2012,GA,Other,56055.0
2012,GA,Petroleum,378072.0
2012,GA,Solar Thermal and Photovoltaic,2921.0
2012,GA,Other Biomass,168122.0
2012,GA,Wood and Wood Derived Fuels,3107494.0
2012,HI,Coal,1537340.0
2012,HI,Geothermal,260997.0
2012,HI,Hydroelectric Conventional,114581.0
2012,HI,Other Gases,47036.0
2012,HI,Other,362736.0
2012,HI,Petroleum,7482760.0
2012,HI,Solar Thermal and Photovoltaic,4608.0
2012,HI,Other Biomass,280976.0
2012,HI,Wind,378234.0
2012,HI,Wood and Wood Derived Fuels,0.0
2012,IA,Coal,35331351.0
2012,IA,Hydroelectric Conventional,766191.0
2012,IA,Natural Gas,1940886.0
2012,IA,Nuclear,4346995.0
2012,IA,Petroleum,106557.0
2012,IA,Other Biomass,150934.0
2012,IA,Wind,14032492.0
2012,ID,Coal,76737.0
2012,ID,Geothermal,74676.0
2012,ID,Hydroelectric Conventional,10940405.0
2012,ID,Natural Gas,1898167.0
2012,ID,Other,69259.0
2012,ID,Petroleum,19.0
2012,ID,Other Biomass,89686.0
2012,ID,Wind,1890559.0
2012,ID,Wood and Wood Derived Fuels,459581.0
2012,IL,Coal,80826778.0
2012,IL,Hydroelectric Conventional,111208.0
2012,IL,Natural Gas,11188975.0
2012,IL,Nuclear,96401309.0
2012,IL,Other Gases,293590.0
2012,IL,Other,299461.0
2012,IL,Petroleum,71382.0
2012,IL,Solar Thermal and Photovoltaic,30657.0
2012,IL,Other Biomass,615193.0
2012,IL,Wind,7726809.0
2012,IL,Wood and Wood Derived Fuels,0.0
2012,IN,Coal,92461192.0
2012,IN,Hydroelectric Conventional,433505.0
2012,IN,Natural Gas,14470905.0
2012,IN,Other Gases,2491425.0
2012,IN,Other,346570.0
2012,IN,Petroleum,945765.0
2012,IN,Solar Thermal and Photovoltaic,171.0
2012,IN,Other Biomass,336092.0
2012,IN,Wind,3210104.0
2012,KS,Coal,27982531.0
2012,KS,Hydroelectric Conventional,10399.0
2012,KS,Natural Gas,2859812.0
2012,KS,Nuclear,8284924.0
2012,KS,Petroleum,34371.0
2012,KS,Other Biomass,57347.0
2012,KS,Wind,5195306.0
2012,KY,Coal,82761668.0
2012,KY,Hydroelectric Conventional,2361782.0
2012,KY,Natural Gas,2948662.0
2012,KY,Other,8075.0
2012,KY,Petroleum,1536621.0
2012,KY,Other Biomass,96336.0
2012,KY,Wood and Wood Derived Fuels,236543.0
2012,LA,Coal,21421869.0
2012,LA,Hydroelectric Conventional,679944.0
2012,LA,Natural Gas,58563756.0
2012,LA,Nuclear,15659132.0
2012,LA,Other Gases,1247401.0
2012,LA,Other,375714.0
2012,LA,Petroleum,3029848.0
2012,LA,Other Biomass,63762.0
2012,LA,Wood and Wood Derived Fuels,2366281.0
2012,MA,Coal,2136922.0
2012,MA,Pumped Storage,-307545.0
2012,MA,Hydroelectric Conventional,912482.0
2012,MA,Natural Gas,24672381.0
2012,MA,Nuclear,5859540.0
2012,MA,Other,877309.0
2012,MA,Petroleum,150398.0
2012,MA,Solar Thermal and Photovoltaic,29614.0
2012,MA,Other Biomass,1056204.0
2012,MA,Wind,89673.0
2012,MA,Wood and Wood Derived Fuels,101444.0
2012,MD,Coal,16184773.0
2012,MD,Hydroelectric Conventional,1656539.0
2012,MD,Natural Gas,4944895.0
2012,MD,Nuclear,13579266.0
2012,MD,Other Gases,112314.0
2012,MD,Other,296499.0
2012,MD,Petroleum,137305.0
2012,MD,Solar Thermal and Photovoltaic,22473.0
2012,MD,Other Biomass,395039.0
2012,MD,Wind,321687.0
2012,MD,Wood and Wood Derived Fuels,158953.0
2012,ME,Coal,45258.0
2012,ME,Hydroelectric Conventional,3732604.0
2012,ME,Natural Gas,6043695.0
2012,ME,Other,453598.0
2012,ME,Petroleum,107861.0
2012,ME,Other Biomass,275864.0
2012,ME,Wind,886918.0
2012,ME,Wood and Wood Derived Fuels,3502497.0
2012,MI,Coal,53136432.0
2012,MI,Pumped Storage,-773280.0
2012,MI,Hydroelectric Conventional,1206826.0
2012,MI,Natural Gas,21748358.0
2012,MI,Nuclear,28019714.0
2012,MI,Other Gases,314755.0
2012,MI,Other,394663.0
2012,MI,Petroleum,325143.0
2012,MI,Other Biomass,956227.0
2012,MI,Wind,1131688.0
2012,MI,Wood and Wood Derived Fuels,1697524.0
2012,MN,Coal,22722774.0
2012,MN,Hydroelectric Conventional,561022.0
2012,MN,Natural Gas,7088205.0
2012,MN,Nuclear,11943790.0
2012,MN,Other,394369.0
2012,MN,Petroleum,29593.0
2012,MN,Solar Thermal and Photovoltaic,0.0
2012,MN,Other Biomass,999217.0
2012,MN,Wind,8176217.0
2012,MN,Wood and Wood Derived Fuels,839246.0
2012,MO,Coal,72775008.0
2012,MO,Pumped Storage,33444.0
2012,MO,Hydroelectric Conventional,714269.0
2012,MO,Natural Gas,6167164.0
2012,MO,Nuclear,10718329.0
2012,MO,Other,19764.0
2012,MO,Petroleum,77763.0
2012,MO,Other Biomass,53801.0
2012,MO,Wind,1244778.0
2012,MO,Wood and Wood Derived Fuels,0.0
2012,MS,Coal,7211973.0
2012,MS,Natural Gas,38549893.0
2012,MS,Nuclear,7296134.0
2012,MS,Other,23.0
2012,MS,Petroleum,17082.0
2012,MS,Other Biomass,16441.0
2012,MS,Wood and Wood Derived Fuels,1492749.0
2012,MT,Coal,13987392.0
2012,MT,Hydroelectric Conventional,11283465.0
2012,MT,Natural Gas,463998.0
2012,MT,Other Gases,14.0
2012,MT,Other,341190.0
2012,MT,Petroleum,466973.0
2012,MT,Wind,1261751.0
2012,NC,Coal,50932180.0
2012,NC,Pumped Storage,0.0
2012,NC,Hydroelectric Conventional,3727938.0
2012,NC,Natural Gas,19302008.0
2012,NC,Nuclear,39385592.0
2012,NC,Other,451865.0
2012,NC,Petroleum,178261.0
2012,NC,Solar Thermal and Photovoltaic,139491.0
2012,NC,Other Biomass,302342.0
2012,NC,Wood and Wood Derived Fuels,2262087.0
2012,ND,Coal,28214364.0
2012,ND,Hydroelectric Conventional,2477230.0
2012,ND,Natural Gas,21697.0
2012,ND,Other Gases,34890.0
2012,ND,Other,63771.0
2012,ND,Petroleum,33154.0
2012,ND,Other Biomass,5543.0
2012,ND,Wind,5274509.0
2012,NE,Coal,25019216.0
2012,NE,Hydroelectric Conventional,1257054.0
2012,NE,Natural Gas,770100.0
2012,NE,Nuclear,5801578.0
2012,NE,Petroleum,22583.0
2012,NE,Other Biomass,63132.0
2012,NE,Wind,1283629.0
2012,NH,Coal,1267717.0
2012,NH,Hydroelectric Conventional,1247270.0
2012,NH,Natural Gas,7049704.0
2012,NH,Nuclear,8189181.0
2012,NH,Other,65512.0
2012,NH,Petroleum,21650.0
2012,NH,Other Biomass,137292.0
2012,NH,Wind,208699.0
2012,NH,Wood and Wood Derived Fuels,1035295.0
2012,NJ,Coal,1897475.0
2012,NJ,Pumped Storage,-166176.0
2012,NJ,Hydroelectric Conventional,10755.0
2012,NJ,Natural Gas,28284904.0
2012,NJ,Nuclear,33110224.0
2012,NJ,Other Gases,142181.0
2012,NJ,Other,632551.0
2012,NJ,Petroleum,70779.0
2012,NJ,Solar Thermal and Photovoltaic,304326.0
2012,NJ,Other Biomass,964821.0
2012,NJ,Wind,11568.0
2012,NM,Coal,24994049.0
2012,NM,Hydroelectric Conventional,222819.0
2012,NM,Natural Gas,8799041.0
2012,NM,Other,0.0
2012,NM,Petroleum,46149.0
2012,NM,Solar Thermal and Photovoltaic,333797.0
2012,NM,Other Biomass,14266.0
2012,NM,Wind,2225788.0
2012,NV,Coal,4079432.0
2012,NV,Geothermal,2347465.0
2012,NV,Hydroelectric Conventional,2440415.0
2012,NV,Natural Gas,25646658.0
2012,NV,Other Gases,7324.0
2012,NV,Other,11929.0
2012,NV,Petroleum,18875.0
2012,NV,Solar Thermal and Photovoltaic,473417.0
2012,NV,Other Biomass,18961.0
2012,NV,Wind,128788.0
2012,NV,Wood and Wood Derived Fuels,0.0
2012,NY,Coal,4551039.0
2012,NY,Pumped Storage,-412945.0
2012,NY,Hydroelectric Conventional,24652491.0
2012,NY,Natural Gas,59462256.0
2012,NY,Nuclear,40774560.0
2012,NY,Other,968133.0
2012,NY,Petroleum,580284.0
2012,NY,Solar Thermal and Photovoltaic,52713.0
2012,NY,Other Biomass,1660351.0
2012,NY,Wind,2991577.0
2012,NY,Wood and Wood Derived Fuels,487784.0
2012,OH,Coal,85588636.0
2012,OH,Hydroelectric Conventional,414161.0
2012,OH,Natural Gas,22665385.0
2012,OH,Nuclear,17086998.0
2012,OH,Other Gases,958869.0
2012,OH,Other,11928.0
2012,OH,Petroleum,1281132.0
2012,OH,Solar Thermal and Photovoltaic,36637.0
2012,OH,Other Biomass,365613.0
2012,OH,Wind,985485.0
2012,OH,Wood and Wood Derived Fuels,350888.0
2012,OK,Coal,29301758.0
2012,OK,Pumped Storage,-116710.0
2012,OK,Hydroelectric Conventional,1145514.0
2012,OK,Natural Gas,39024300.0
2012,OK,Other,10058.0
2012,OK,Petroleum,10944.0
2012,OK,Other Biomass,94122.0
2012,OK,Wind,8157585.0
2012,OK,Wood and Wood Derived Fuels,269016.0
2012,OR,Coal,2634335.0
2012,OR,Geothermal,25651.0
2012,OR,Hydroelectric Conventional,39410178.0
2012,OR,Natural Gas,11624688.0
2012,OR,Other,50359.0
2012,OR,Petroleum,5925.0
2012,OR,Solar Thermal and Photovoltaic,6412.0
2012,OR,Other Biomass,231587.0
2012,OR,Wind,6343484.0
2012,OR,Wood and Wood Derived Fuels,600112.0
2012,PA,Coal,87148205.0
2012,PA,Pumped Storage,-443367.0
2012,PA,Hydroelectric Conventional,2241920.0
2012,PA,Natural Gas,53062199.0
2012,PA,Nuclear,75174408.0
2012,PA,Other Gases,597968.0
2012,PA,Other,895872.0
2012,PA,Petroleum,283393.0
2012,PA,Solar Thermal and Photovoltaic,32147.0
2012,PA,Other Biomass,1764728.0
2012,PA,Wind,2128658.0
2012,PA,Wood and Wood Derived Fuels,533585.0
2012,RI,Hydroelectric Conventional,4266.0
2012,RI,Natural Gas,8185001.0
2012,RI,Petroleum,17874.0
2012,RI,Other Biomass,100515.0
2012,RI,Wind,1380.0
2012,SC,Coal,28396145.0
2012,SC,Pumped Storage,-896033.0
2012,SC,Hydroelectric Conventional,1420272.0
2012,SC,Natural Gas,14331879.0
2012,SC,Nuclear,51145302.0
2012,SC,Other,106246.0
2012,SC,Petroleum,108399.0
2012,SC,Other Biomass,202520.0
2012,SC,Wood and Wood Derived Fuels,1940953.0
2012,SD,Coal,2918756.0
2012,SD,Hydroelectric Conventional,5980965.0
2012,SD,Natural Gas,214101.0
2012,SD,Other,0.0
2012,SD,Petroleum,5718.0
2012,SD,Other Biomass,0.0
2012,SD,Wind,2353857.0
2012,TN,Coal,35419309.0
2012,TN,Pumped Storage,-162939.0
2012,TN,Hydroelectric Conventional,8295660.0
2012,TN,Natural Gas,8075160.0
2012,TN,Nuclear,25102101.0
2012,TN,Other Gases,13486.0
2012,TN,Other,550.0
2012,TN,Petroleum,144480.0
2012,TN,Solar Thermal and Photovoltaic,12183.0
2012,TN,Other Biomass,62206.0
2012,TN,Wind,47492.0
2012,TN,Wood and Wood Derived Fuels,714577.0
2012,TX,Coal,138088223.0
2012,TX,Hydroelectric Conventional,584474.0
2012,TX,Natural Gas,213901282.0
2012,TX,Nuclear,38441017.0
2012,TX,Other Gases,2998816.0
2012,TX,Other,297797.0
2012,TX,Petroleum,1484204.0
2012,TX,Solar Thermal and Photovoltaic,118265.0
2012,TX,Other Biomass,700275.0
2012,TX,Wind,32214173.0
2012,TX,Wood and Wood Derived Fuels,983984.0
2012,UT,Coal,30799120.0
2012,UT,Geothermal,334638.0
2012,UT,Hydroelectric Conventional,747786.0
2012,UT,Natural Gas,6579604.0
2012,UT,Other Gases,3931.0
2012,UT,Other,133008.0
2012,UT,Petroleum,39787.0
2012,UT,Solar Thermal and Photovoltaic,1619.0
2012,UT,Other Biomass,59556.0
2012,UT,Wind,703911.0
2012,VA,Coal,14180795.0
2012,VA,Pumped Storage,-1365574.0
2012,VA,Hydroelectric Conventional,1043774.0
2012,VA,Natural Gas,25037749.0
2012,VA,Nuclear,28723390.0
2012,VA,Other,396689.0
2012,VA,Petroleum,363968.0
2012,VA,Other Biomass,922654.0
2012,VA,Wood and Wood Derived Fuels,1435790.0
2012,VT,Hydroelectric Conventional,1151321.0
2012,VT,Natural Gas,2539.0
2012,VT,Nuclear,4989338.0
2012,VT,Petroleum,3420.0
2012,VT,Solar Thermal and Photovoltaic,5064.0
2012,VT,Other Biomass,25646.0
2012,VT,Wind,106897.0
2012,VT,Wood and Wood Derived Fuels,327561.0
2012,WA,Coal,3762957.0
2012,WA,Pumped Storage,43551.0
2012,WA,Hydroelectric Conventional,89464355.0
2012,WA,Natural Gas,5437593.0
2012,WA,Nuclear,9333709.0
2012,WA,Other Gases,405337.0
2012,WA,Other,146910.0
2012,WA,Petroleum,26713.0
2012,WA,Solar Thermal and Photovoltaic,794.0
2012,WA,Other Biomass,238989.0
2012,WA,Wind,6599766.0
2012,WA,Wood and Wood Derived Fuels,1374801.0
2012,WI,Coal,32758435.0
2012,WI,Hydroelectric Conventional,1530263.0
2012,WI,Natural Gas,11542007.0
2012,WI,Nuclear,14299595.0
2012,WI,Other,79892.0
2012,WI,Petroleum,317568.0
2012,WI,Other Biomass,516726.0
2012,WI,Wind,1557578.0
2012,WI,Wood and Wood Derived Fuels,1148874.0
2012,WV,Coal,70267429.0
2012,WV,Hydroelectric Conventional,1431440.0
2012,WV,Natural Gas,242894.0
2012,WV,Other Gases,31631.0
2012,WV,Other,0.0
2012,WV,Petroleum,143448.0
2012,WV,Other Biomass,10540.0
2012,WV,Wind,1286024.0
2012,WV,Wood and Wood Derived Fuels,-1.0
2012,WY,Coal,43411766.0
2012,WY,Hydroelectric Conventional,893470.0
2012,WY,Natural Gas,512915.0
2012,WY,Other Gases,282499.0
2012,WY,Other,66996.0
2012,WY,Petroleum,51854.0
2012,WY,Wind,4369107.0
2013,AK,Coal,624620.71
2013,AK,Hydroelectric Conventional,1435479.43
2013,AK,Natural Gas,3421005.42
2013,AK,Other,-257.0
2013,AK,Other Biomass,52031.97
2013,AK,Petroleum,818652.11
2013,AK,Wind,145289.0
2013,AK,Wood and Wood Derived Fuels,0.0
2013,AL,Coal,47050483.93
2013,AL,Hydroelectric Conventional,12899178.0
2013,AL,Natural Gas,46586385.25
2013,AL,Nuclear,40816135.0
2013,AL,Other,3296.73
2013,AL,Other Biomass,21190.13
2013,AL,Other Gases,267735.55
2013,AL,Petroleum,74130.97
2013,AL,Wood and Wood Derived Fuels,2854388.29
2013,AR,Coal,31889234.55
2013,AR,Hydroelectric Conventional,2654740.44
2013,AR,Natural Gas,12139377.08
2013,AR,Nuclear,11945257.0
2013,AR,Other,20564.95
2013,AR,Other Biomass,105218.46
2013,AR,Petroleum,41686.93
2013,AR,Pumped Storage,30818.0
2013,AR,Wood and Wood Derived Fuels,1495594.74
2013,AZ,Coal,43492375.81
2013,AZ,Hydroelectric Conventional,5914658.0
2013,AZ,Natural Gas,29684631.29
2013,AZ,Nuclear,31431080.0
2013,AZ,Other,3361.48
2013,AZ,Other Biomass,69133.56
2013,AZ,Petroleum,42964.77
2013,AZ,Pumped Storage,24271.0
2013,AZ,Solar Thermal and Photovoltaic,2111438.64
2013,AZ,Wind,449764.0
2013,AZ,Wood and Wood Derived Fuels,102307.57
2013,CA,Coal,823170.96
2013,CA,Geothermal,12306571.0
2013,CA,Hydroelectric Conventional,23754599.48
2013,CA,Natural Gas,119522859.29
2013,CA,Nuclear,17911943.0
2013,CA,Other,816044.75
2013,CA,Other Biomass,2843202.84
2013,CA,Other Gases,1405720.18
2013,CA,Petroleum,68854.75
2013,CA,Pumped Storage,196290.0
2013,CA,Solar Thermal and Photovoltaic,3813724.79
2013,CA,Wind,12822060.43
2013,CA,Wood and Wood Derived Fuels,3792073.16
2013,CO,Coal,33703436.82
2013,CO,Hydroelectric Conventional,1212872.0
2013,CO,Natural Gas,10708804.5
2013,CO,Other,46180.0
2013,CO,Other Biomass,81121.25
2013,CO,Petroleum,10192.34
2013,CO,Pumped Storage,-280433.0
2013,CO,Solar Thermal and Photovoltaic,248452.46
2013,CO,Wind,7203720.19
2013,CO,Wood and Wood Derived Fuels,3089.35
2013,CT,Coal,680652.53
2013,CT,Hydroelectric Conventional,401928.05
2013,CT,Natural Gas,15780297.04
2013,CT,Nuclear,17079582.0
2013,CT,Other,711238.91
2013,CT,Other Biomass,647801.19
2013,CT,Petroleum,306052.07
2013,CT,Pumped Storage,-1051.0
2013,CT,Solar Thermal and Photovoltaic,0.0
2013,CT,Wood and Wood Derived Fuels,4288.54
2013,DC,Natural Gas,65852.08
2013,DC,Petroleum,0.0
